timestamp,user_id,stress_level,recommended_activity,reward,view_time,view_count,novelty_bonus,interest_score
1773308115.523574,4,0.77,0.5982711767698842,5,2,35.707885408514734,4,0.5102859220520601,0.7
1773308115.728383,2,0.21,0.05269946952905888,5,1,29.58051104291627,2,0.425008704125313,0.7
1773308115.8759022,5,0.29,0.16544787880455075,4,2,16.66374949148372,1,0.41833340036451905,0.7
1773308116.0455446,3,0.62,0.5547963728784953,4,1,20.772681194604363,1,0.3499145516463874,0.7
1773308116.2184353,5,0.32,0.1698208137209479,3,1,11.228339689770843,4,0.2743897058212071,0.7
1773308116.398761,5,0.76,0.6545301857444611,4,2,37.154979394121526,4,0.45239957982101914,0.7
1773308116.6275835,1,0.56,0.40556836496163773,3,1,37.83555059537414,1,0.3187541933499628,0.3
1773308116.7799463,2,0.29,0.1899679408090878,5,1,32.92158503664557,4,0.4303194526607684,0.7
1773308117.0135038,3,0.35,0.1983607732936804,4,2,16.877150666472396,3,0.4188109609642991,0.7
1773308117.233407,3,0.36,0.291827803831084,3,2,33.20051936864806,1,0.3856409738305069,0.7
1773308117.4197555,5,0.4,0.321401714064092,3,2,38.79066116462684,1,0.3950047942277563,0.7
1773308117.5730264,1,0.62,0.5479337439181327,5,1,18.120568071726083,3,0.40552524493857856,0.7
1773308117.7379851,2,0.61,0.5350167037105569,3,2,25.13778425748075,4,0.3722337319291037,0.7
1773308117.8912435,4,0.29,0.22505076885596154,5,1,39.485661205298015,3,0.44110170688231154,0.7
1773308118.060289,4,0.5,0.34161791437114897,5,2,22.36751215277084,3,0.4879919063066146,0.7
1773308118.2861812,2,0.72,0.5937642039223738,5,2,25.287134980143687,4,0.4927132860492554,0.7
1773308118.4641988,5,0.26,0.12973133028652178,5,2,35.28804356372911,4,0.5093996149532591,0.7
1773308118.632419,4,0.24,0.14319150731436042,3,1,28.91656429168388,2,0.30362991203655854,0.7
1773308118.797331,1,0.56,0.4453618035751791,3,2,27.013380710831697,4,0.3755381730686312,0.7
1773308118.9567237,5,0.57,0.37419922057736077,5,1,24.278437412068534,1,0.41634516586084946,0.7
1773308119.2156997,4,0.28,0.11755018146849788,5,2,13.999425635396074,2,0.4740634002423852,0.7
1773308119.4498968,2,0.24,0.10295622021238682,5,2,25.44325383688421,2,0.49302212007051793,0.7
1773308119.600662,2,0.37,0.2959710578519219,4,2,28.765300250212018,4,0.438275297323353,0.7
1773308119.7616231,2,0.62,0.4285312154759295,4,2,19.04023030752714,1,0.42259532670957023,0.7
1773308119.9228358,3,0.58,0.4426831521905809,3,1,38.36884920230138,4,0.319566007818978,0.7
1773308120.1525135,2,0.48,0.36648164411899176,3,1,30.661573524167,3,0.3066134551417429,0.7
1773308120.3110209,3,0.23,0.033179982889886134,5,2,36.220023537029505,1,0.5112523959720447,0.7
1773308120.4633994,1,0.36,0.3063223633674884,5,2,36.518126694419905,4,0.5111050938555461,0.7
1773308120.6318083,3,0.8,0.6949215889071865,3,1,10.716078733697449,3,0.27333298407274675,0.7
1773308120.7966633,4,0.57,0.41635099846306345,5,2,18.5206977300436,2,0.4815592500569889,0.7
1773308121.0078661,3,0.39,0.2604019233538928,5,2,38.71292311555951,4,0.51510472987084,0.7
1773308121.2289448,1,0.76,0.6120657293387674,3,2,25.863176598340367,2,0.3737709985485428,0.3
1773308121.448656,2,0.29,0.13135566504591617,5,1,15.240370682563697,1,0.4011145173115662,0.7
1773308121.6141365,5,0.67,0.6059246631494952,5,2,33.894936578329464,4,0.5067798999797096,0.3
1773308121.7868075,2,0.23,0.057151118383827276,4,1,25.027270842608637,3,0.35748993803828716,0.7
1773308121.9586422,1,0.75,0.6679203365013764,4,2,21.08420225985698,3,0.4255096955855054,0.7
1773308122.13224,5,0.31,0.22926205192668478,3,1,33.6030409053167,2,0.31136838894185775,0.7
1773308122.2857947,4,0.65,0.5597780113848032,3,1,13.003912139897473,1,0.2770791858485975,0.7
1773308122.4506617,5,0.57,0.5009885009740183,4,2,27.39396095721473,4,0.4359671533409748,0.3
1773308122.63528,3,0.76,0.7016370301068723,3,2,28.853980541928706,4,0.37835260093440026,0.7
1773308122.8396657,3,0.46,0.31039334229101073,5,2,19.748172773007486,3,0.4835868512480362,0.7
1773308123.0201757,1,0.75,0.5796192954964376,4,1,23.908670305253416,4,0.35561449701235504,0.3
1773308123.1954968,3,0.61,0.4688376156301356,3,1,29.89467965680263,4,0.30545969682433544,0.7
1773308123.3616896,5,0.8,0.6048056430345288,3,2,28.047115815743616,4,0.377623567632584,0.7
1773308123.6080806,3,0.39,0.2516521126727419,5,2,11.579875190666478,2,0.4699223574774168,0.7
1773308123.7899888,4,0.28,0.1038772087990047,4,2,16.468084066897458,1,0.4182393593385669,0.7
1773308123.9584508,3,0.41,0.3056231125122799,4,1,25.260896280972183,1,0.35757118979531505,0.7
1773308124.115356,1,0.41,0.3493941711797386,3,2,37.61515556368013,4,0.39296465216915805,0.3
1773308124.2682939,1,0.24,0.11081097631618514,4,1,30.392526774589417,1,0.3662355618975595,0.7
1773308124.4498348,1,0.68,0.603887772478722,5,1,20.43834938286159,2,0.4094064206619484,0.7
1773308124.6379573,1,0.46,0.3618659044785938,4,2,15.335578776598133,4,0.4160009013908432,0.3
1773308124.8246112,1,0.73,0.6532249955823264,3,1,15.032087504834731,4,0.28039896669460407,0.7
1773308125.015052,1,0.72,0.5867324171247981,5,1,39.62774549225337,1,0.4416459466100274,0.7
1773308125.16734,2,0.76,0.629249520694217,5,2,12.626937384102646,2,0.47163327279704714,0.7
1773308125.3322911,5,0.7,0.5910794358655039,3,2,22.952686275918563,2,0.36874461966513616,0.3
1773308125.5484004,5,0.23,0.08549642778755143,3,1,29.246409715134984,4,0.3043942822668476,0.7
1773308125.7765057,4,0.2,0.06564254273298703,4,2,30.16403078523257,4,0.4408779931997558,0.7
1773308125.941584,2,0.79,0.6187069374279162,4,1,24.446321860217445,1,0.35651468854860346,0.7
1773308126.105408,1,0.2,0.10180933904049283,4,1,23.47011375817147,4,0.3545587142379369,0.7
1773308126.25948,1,0.71,0.5646965442172811,4,1,18.18259865164523,3,0.3459581966370976,0.7
1773308126.459863,2,0.22,0.1596280355465853,4,1,34.29126481618762,1,0.37242378186701974,0.7
1773308126.6675782,2,0.51,0.3852286042350031,4,2,37.29624098341395,3,0.45272187291996574,0.7
1773308126.9053617,1,0.24,0.06718020096872174,4,1,27.046647143692507,2,0.36085543433512823,0.7
1773308127.1104083,1,0.49,0.3405728685421124,5,2,33.661186570609665,1,0.5067743997092432,0.7
1773308127.3122268,5,0.57,0.3972587702086054,3,2,27.698203664924215,3,0.376941008308935,0.7
1773308127.5164764,2,0.26,0.08236284476215605,4,1,35.39866390784015,1,0.37479714037830386,0.7
1773308127.6819558,1,0.43,0.28106658250300914,4,1,13.407062751884705,2,0.3380153049652109,0.7
1773308127.9130833,3,0.74,0.5419560741817019,3,1,39.113270234366425,3,0.3210799813901264,0.7
1773308128.1110342,3,0.63,0.5091900970588686,4,2,26.99475296608374,3,0.435534899506708,0.7
1773308128.2844698,3,0.71,0.5297657992825987,5,1,31.44253601228331,4,0.4282152805903672,0.7
1773308128.471779,3,0.61,0.5023364054193379,3,2,11.259646114957627,2,0.3492505630338757,0.7
1773308128.637671,4,0.34,0.17658402485118496,4,2,33.707404491275994,3,0.44691437937362966,0.7
1773308128.7876182,1,0.44,0.351689934347354,3,1,15.188031096925899,2,0.2807107804569801,0.7
1773308128.9451435,5,0.43,0.24289571355945505,4,2,27.050495188144815,1,0.4359261279358904,0.7
1773308129.1078854,1,0.35,0.1947045529377685,4,2,39.16570840972647,2,0.45597501019465747,0.7
1773308129.3230524,1,0.7,0.6104849315705116,4,1,20.310853160872956,3,0.3492542397427209,0.7
1773308129.5259922,3,0.53,0.38835603258010054,4,1,37.361593717865624,4,0.3779067207164989,0.7
1773308129.7031639,5,0.64,0.5821186576791687,4,1,17.706248811427642,1,0.34477088072615647,0.7
1773308129.8876219,4,0.26,0.15142516885639895,4,1,28.767379419059033,2,0.3634342191052446,0.7
1773308130.0901918,5,0.22,0.06082088848142478,5,1,19.48257471651196,4,0.40818726386268683,0.7
1773308130.311884,2,0.32,0.24183455659349845,3,1,34.64640187066503,2,0.3130957476131043,0.7
1773308130.4924755,4,0.46,0.3111094618012671,5,2,38.28449714298149,1,0.5144775026601969,0.7
1773308130.6720135,2,0.29,0.17637271196590834,4,2,39.543016116107154,3,0.45641634965633204,0.7
1773308130.8435643,2,0.63,0.45118506332023317,4,1,39.249039012965156,1,0.38121973223666755,0.7
1773308131.0169764,1,0.23,0.11619759243664489,3,2,10.285401611219676,1,0.34765444685273456,0.7
1773308131.2435389,4,0.33,0.15170617664039981,3,2,29.344008446648715,3,0.3797090029495327,0.7
1773308131.4448562,3,0.43,0.3468564757375173,4,1,24.355098806189382,3,0.35596597720283013,0.7
1773308131.639502,1,0.7,0.5035890736403603,5,2,19.767852177281966,1,0.4838302694640883,0.7
1773308131.8211703,4,0.8,0.6727682824510162,4,1,11.612711389884552,4,0.33492706171211134,0.7
1773308132.0106773,3,0.58,0.47552419354381853,5,2,23.149870287436894,3,0.48905325827478097,0.7
1773308132.2039046,5,0.29,0.19088924085522652,4,2,29.995934952595718,1,0.44043922333714436,0.7
1773308132.364064,3,0.75,0.684441580720233,5,1,10.153901155682538,4,0.39221818147956317,0.7
1773308132.5492084,3,0.6,0.5164486893354109,4,2,37.059814044866826,3,0.45214233763943534,0.3
1773308132.7220738,4,0.55,0.44289628293217187,3,2,25.97636985881215,1,0.3737759164914921,0.7
1773308132.8881266,3,0.64,0.5436067914623411,3,1,24.861521458428133,3,0.2968696385357997,0.3
1773308133.1043785,2,0.43,0.31088720382669977,5,1,15.115516643983211,2,0.4007285353227519,0.7
1773308133.286348,2,0.67,0.5858106856661649,5,2,20.932747108627886,4,0.48526676376221534,0.3
1773308133.4469416,3,0.52,0.34264262627852254,4,1,11.734160737646341,2,0.3353550427444906,0.7
1773308133.627319,4,0.23,0.04938004622376427,4,1,20.98190278910991,1,0.3507826277738429,0.7
1773308133.8231852,4,0.51,0.3734335331963195,3,2,32.59916319272748,4,0.3849464877551624,0.3
1773308134.0071242,5,0.47,0.29693630758724765,5,2,20.94803219320666,4,0.4856921736045351,0.7
1773308134.2308486,1,0.7,0.60236927618012,4,2,17.887426236750375,2,0.4202517153184401,0.7
1773308134.3834732,5,0.49,0.2933131084121736,5,1,26.68921325118234,2,0.4203671130974491,0.7
1773308134.555855,3,0.25,0.16329905966348696,5,1,12.901959422032615,3,0.39689341993490196,0.7
1773308134.7860584,2,0.51,0.33563465328756353,3,1,10.155827726881629,1,0.27271102360500865,0.7
1773308134.9494946,3,0.59,0.5179436364357068,3,2,26.939889927626986,3,0.3752240701820843,0.7
1773308135.1267772,4,0.57,0.4591754651041612,3,2,14.183223018014957,4,0.3541374154370562,0.7
1773308135.303206,1,0.51,0.39441481458299854,3,2,35.58212964109592,2,0.389823682736203,0.7
1773308135.4583411,2,0.44,0.3718917366688196,4,1,22.415432575717993,3,0.3526655414778537,0.7
1773308135.6512058,2,0.64,0.46139795482921425,4,1,10.865027975470628,3,0.33391208916238624,0.7
1773308135.88746,2,0.69,0.5251070345624823,4,1,32.444315259161144,4,0.3698158771097374,0.7
1773308136.0367641,5,0.52,0.43024692319952534,3,2,34.636751105829475,1,0.38813180735531794,0.7
1773308136.209392,4,0.38,0.3021544217387483,4,1,36.40336678898143,4,0.3760225830838113,0.7
1773308136.3808327,5,0.74,0.6545050184497205,3,1,25.597228522344047,3,0.29804677495421633,0.7
1773308136.5885208,5,0.68,0.6056725275674691,5,2,13.851090682837441,2,0.4734196247640088,0.7
1773308136.859411,5,0.55,0.4754634411094295,3,1,33.638660104947576,3,0.31139984802325354,0.7
1773308137.0320613,3,0.28,0.09595571635201433,4,1,36.5270349401734,3,0.3767065908433716,0.7
1773308137.189328,2,0.3,0.13523663964601385,3,1,16.99717817992744,3,0.284070065421472,0.7
1773308137.3703191,4,0.37,0.3174481986506551,5,1,27.970709298156713,3,0.42185433193633326,0.7
1773308137.574456,3,0.3,0.13720092975854042,4,2,21.57969780292243,3,0.42669875882095726,0.7
1773308137.8271706,4,0.27,0.0860666317995088,5,2,29.522043457609826,1,0.5000311059195852,0.7
1773308138.0323899,5,0.36,0.21330546732214278,4,2,14.574900614557754,4,0.4149516264213132,0.7
1773308138.1920514,4,0.58,0.42733670531039364,4,1,18.842552787171748,2,0.3470912394713894,0.7
1773308138.366258,3,0.24,0.1070082158919099,4,2,27.218312936453554,1,0.43596231792257567,0.7
1773308138.5757017,5,0.61,0.49249240698548014,5,1,33.372786483822324,1,0.4311500949749359,0.7
1773308138.8565476,1,0.76,0.6297062207023298,5,2,11.711560918682814,4,0.47010559020464415,0.7
1773308139.032423,3,0.71,0.6188410170016984,3,1,28.89837152465753,1,0.30357416796458825,0.7
1773308139.205775,4,0.77,0.6868360672048333,4,2,10.753496567956574,3,0.4082967319775059,0.7
1773308139.4023123,1,0.78,0.7205730179135748,3,2,38.332177687813214,4,0.39415438423241095,0.7
1773308139.5843098,2,0.37,0.2591558924949583,3,1,10.615330469666343,2,0.27319101593321654,0.7
1773308139.755943,4,0.71,0.5238900530921775,5,2,30.789864465026742,1,0.5021539355361297,0.7
1773308139.9233675,5,0.61,0.4239820346097243,3,2,32.490228247857544,2,0.38498746125735217,0.7
1773308140.1209853,1,0.7,0.572473484107453,5,1,15.88084386636983,4,0.40204194243213287,0.7
1773308140.3434472,2,0.7,0.5349018858390386,5,2,25.419266379358106,2,0.4931083854793211,0.7
1773308140.5650752,2,0.6,0.5283939346010205,3,1,21.047994426410007,4,0.29040221800497873,0.7
1773308140.8141527,2,0.48,0.41269050011391634,3,1,13.709211574548203,2,0.2781515787070677,0.7
1773308141.059912,1,0.58,0.5053292803238443,3,1,16.224833944572783,1,0.28237740814616397,0.7
1773308141.299042,4,0.36,0.2564080914437069,5,2,18.18843700156082,4,0.48078022525777137,0.3
1773308141.4684982,1,0.72,0.6238989990716083,4,2,31.793712463908488,4,0.44342197527735855,0.3
1773308141.6560733,1,0.21,0.10738540321374884,3,1,27.867783993297092,2,0.3019080723410333,0.7
1773308141.8146706,1,0.53,0.3805780962499215,4,2,33.885406462264285,3,0.44714807600398243,0.7
1773308141.9861407,3,0.35,0.27079068179622673,4,1,38.742121608501876,2,0.37992664461275344,0.7
1773308142.2167256,5,0.65,0.5482811846092976,4,1,17.441087975330994,3,0.34452621462814315,0.7
1773308142.3999474,4,0.79,0.7269547067123697,5,1,18.172086119565407,4,0.40557051401906996,0.7
1773308142.571381,5,0.67,0.48316390288860217,5,2,27.16081805911309,3,0.49610879253552304,0.7
1773308142.7529094,5,0.36,0.24133509873942344,4,2,36.718642709009444,1,0.45173172990402166,0.7
1773308142.9102213,5,0.2,0.14959470361075444,3,2,22.57599836049384,3,0.367853487767908,0.7
1773308143.1428769,3,0.72,0.6153369056794494,5,1,32.90516609579533,1,0.4303129274174347,0.7
1773308143.3646207,1,0.36,0.28920715273905984,3,1,12.115085945942607,2,0.2755103777225785,0.7
1773308143.5218875,5,0.36,0.18899037077754027,4,1,33.647206265383815,3,0.37184822044047405,0.7
1773308143.697117,4,0.38,0.22545743459751666,5,1,20.738869270481583,1,0.4102602236617805,0.7
1773308143.8471591,1,0.73,0.606720980930926,4,1,39.00990860033157,1,0.38057126991969675,0.7
1773308144.0380247,1,0.38,0.2170069646413123,4,1,14.241512188036609,3,0.33946932230584176,0.7
1773308144.2451925,4,0.27,0.19578305540137808,3,1,23.75205412938676,3,0.29492073313300504,0.7
1773308144.4142196,3,0.65,0.5667881212601453,4,2,25.82038382233976,2,0.43340842649156225,0.7
1773308144.5912237,2,0.38,0.2756383719124213,4,2,17.46296572288787,4,0.4195745701978739,0.7
1773308144.756059,3,0.38,0.2760045956673074,4,1,35.97313935102119,4,0.37542321157119907,0.7
1773308144.960927,4,0.51,0.39500208244462653,3,2,35.276757674320464,3,0.3893120867528666,0.7
1773308145.1635523,1,0.4,0.29609765514266784,5,2,23.59243701186031,1,0.4897882889049585,0.7
1773308145.3264773,1,0.56,0.49061223310033575,4,1,16.809669352247624,1,0.3433283605381279,0.7
1773308145.5134177,1,0.33,0.17561092377290904,5,2,35.42523186231038,1,0.5097368039468726,0.7
1773308145.692825,5,0.32,0.16129442103337913,4,1,27.411455786862554,2,0.36139993475012067,0.7
1773308145.8801534,2,0.2,0.04059401559400716,3,1,38.86565565045954,1,0.32049341968059286,0.7
1773308146.0704553,2,0.55,0.4997150076434046,5,2,34.592358576188246,4,0.5078802134259185,0.7
1773308146.2859209,2,0.49,0.3955646703691684,3,2,34.89384126708234,1,0.38858136109514263,0.7
1773308146.4691443,3,0.71,0.5274596236237128,4,2,29.510816412234043,4,0.4400061257140833,0.7
1773308146.6899312,1,0.6,0.4642201058058675,4,1,38.85660632746024,3,0.38037202006964066,0.3
1773308146.90753,2,0.62,0.5285407457375135,3,2,16.10734825443814,4,0.3572571470682447,0.7
1773308147.0854075,2,0.46,0.3807418676201798,5,2,20.94460448487805,1,0.4852643357371726,0.7
1773308147.2564754,5,0.77,0.6021330389324191,5,1,22.537044807430725,3,0.413317142670522,0.7
1773308147.4316053,2,0.28,0.08455298556214796,3,2,21.82111596071883,4,0.36724803816616836,0.7
1773308147.5896714,1,0.25,0.15242522905628952,5,1,28.545439706115786,1,0.42301481931277296,0.7
1773308147.8227768,3,0.5,0.397830631051907,3,2,21.033751755251203,3,0.3655160150856851,0.7
1773308147.98565,2,0.62,0.5225237557303049,5,1,39.887609614529275,3,0.44191799245676244,0.7
1773308148.1518927,1,0.4,0.31460199807685973,5,2,20.380235071276402,1,0.4843513494607814,0.7
1773308148.3653266,5,0.64,0.4423822326858355,5,1,35.11306752257993,2,0.4344110591572136,0.7
1773308148.5429158,4,0.4,0.3113388544343071,4,1,13.19176875952949,3,0.3373852564209281,0.7
1773308148.7531092,3,0.32,0.1303771118882871,3,1,26.25577337449504,1,0.2996129252873278,0.7
1773308148.94193,5,0.37,0.20892308203319102,5,1,11.730793118496392,2,0.3952761679950113,0.7
1773308149.0995598,3,0.5,0.31962962109229204,4,2,11.718018065416015,3,0.41034169681411137,0.7
1773308149.2547698,4,0.52,0.44404959106501135,4,1,27.499010857962716,4,0.36117346160347863,0.7
1773308149.4366753,1,0.25,0.14049548445957769,4,1,30.303575804471958,1,0.3659987299940518,0.7
1773308149.6475816,2,0.71,0.5230150376523279,4,2,12.683462107744258,4,0.4119805358434716,0.7
1773308149.8814113,2,0.6,0.40139560644908717,5,2,10.694459486878623,2,0.46871781891577685,0.7
1773308150.0554817,1,0.25,0.05724871513697072,3,2,29.568033383395658,4,0.38014743642087634,0.7
1773308150.2078369,5,0.47,0.4149843224574641,3,2,23.531587699396418,4,0.36946688338126876,0.7
1773308150.446226,5,0.37,0.18550260614220587,3,1,29.71280871265538,1,0.3053515861267857,0.7
1773308150.6345246,5,0.7,0.5102040618806747,3,2,26.635073835414268,3,0.37524587144722743,0.7
1773308150.7872815,5,0.4,0.34027420871093195,5,1,17.30172405438538,2,0.40410497281810975,0.7
1773308150.9818509,3,0.3,0.22088578305711565,4,2,35.59331682768778,2,0.44967820868905595,0.7
1773308151.1543643,1,0.49,0.4168972441879,5,1,10.843686017957571,3,0.3934017724310837,0.7
1773308151.3411677,2,0.27,0.12769845889119294,5,1,14.779466808971652,1,0.40027280161660905,0.7
1773308151.5209455,1,0.52,0.42711830389611616,4,1,26.680653858833548,3,0.3598857240638567,0.7
1773308151.688503,1,0.23,0.034952479965283084,3,1,32.20905829490228,1,0.30955947766499337,0.7
1773308151.8427236,5,0.73,0.5319845538724697,5,2,32.640814298568486,4,0.5052924266718547,0.7
1773308152.0282948,4,0.77,0.6627865513641408,5,2,29.6798361673642,3,0.499948854131135,0.7
1773308152.2093325,1,0.71,0.6595231763161815,5,1,31.962507061945654,3,0.42849799080981993,0.7
1773308152.4348783,3,0.68,0.618628123021122,4,1,13.337848960351142,2,0.33750592171365684,0.7
1773308152.6442764,3,0.78,0.6316465439475284,3,2,12.06720039261574,2,0.3507795912065957,0.3
1773308152.8127577,2,0.48,0.34771070070538135,4,2,20.41879341692097,4,0.4246266242083607,0.3
1773308152.994326,3,0.31,0.16982875130706354,3,1,14.468511473750848,4,0.27974495640870295,0.7
1773308153.2005455,3,0.66,0.5475201465956082,3,2,26.31760312032205,1,0.3743688312075232,0.7
1773308153.3728714,3,0.54,0.34764364171912954,4,2,33.81463170912201,2,0.44722332312746726,0.7
1773308153.5515792,4,0.33,0.132779933730876,5,2,14.342553996902748,4,0.47479174695971565,0.7
1773308153.726506,3,0.27,0.10832783377390498,5,1,36.76060871196999,2,0.43699520593463403,0.7
1773308153.8986533,3,0.72,0.5908668643592309,4,2,13.859868825098154,3,0.413680880485547,0.7
1773308154.1029954,3,0.41,0.3506660855678263,4,2,34.6650871437902,4,0.44804214785459506,0.3
1773308154.3011415,5,0.72,0.6219690751678043,5,2,30.801939473611288,4,0.5017777049510971,0.7
1773308154.4731364,4,0.21,0.05781337100042169,4,1,29.223734327716784,3,0.36439106371002605,0.7
1773308154.6566648,3,0.65,0.4905494910348308,3,1,15.00658769826984,3,0.28072850678745964,0.7
1773308154.8102899,3,0.66,0.5163443152837737,3,1,35.96331537468548,2,0.31558530953903213,0.7
1773308155.0134864,3,0.23,0.04032067542091447,5,2,26.482650903715545,1,0.4949913084667985,0.7
1773308155.2218409,5,0.51,0.38699641682196284,5,2,32.80603474089291,2,0.505230240692456,0.7
1773308155.3980854,3,0.45,0.33087350919451125,4,1,27.80922797154213,4,0.36188478249452827,0.7
1773308155.5698996,1,0.47,0.41583465723548124,3,2,37.247032805951186,4,0.392322132052359,0.7
1773308155.739692,4,0.53,0.4363102704833476,3,1,34.79923459265362,1,0.3134203281039143,0.7
1773308155.903174,4,0.44,0.24333691579140182,3,2,21.387084644911155,2,0.36653012495379067,0.3
1773308156.1101236,4,0.76,0.6212329171867292,3,2,19.278699518683233,1,0.3627556177371318,0.7
1773308156.295218,2,0.6,0.5240018343444932,4,1,25.389120471532472,2,0.3576571925313372,0.7
1773308156.4691248,5,0.59,0.49273322475846537,3,1,39.120100516696255,3,0.320637868016414,0.7
1773308156.6578302,2,0.57,0.39458080061079737,4,2,26.09988619994271,2,0.4342891967304892,0.7
1773308156.8465104,4,0.78,0.6374722781294588,3,1,38.96681643151472,3,0.320586068800942,0.7
1773308157.0637472,1,0.31,0.17529891667021608,5,1,14.352818943286252,4,0.39952751978046114,0.7
1773308157.2449868,3,0.43,0.30030960161849934,3,1,32.484372457569805,1,0.3097242275553331,0.7
1773308157.400579,1,0.61,0.49874537396557117,3,1,36.576888145834175,1,0.3164621260602119,0.7
1773308157.562604,4,0.68,0.6256005015228001,3,2,19.592513990766225,3,0.3628989877277578,0.7
1773308157.7596776,1,0.73,0.549044106607912,5,1,20.306882382084865,2,0.40965910549040585,0.7
1773308157.947143,4,0.33,0.23002534661338142,5,2,38.46273580622664,4,0.5145544456172841,0.7
1773308158.1476955,1,0.58,0.49762014392574955,5,2,35.33104228917217,4,0.5092557798342877,0.7
1773308158.3190663,5,0.43,0.23492513917718394,3,1,14.42166528066874,1,0.2799139456748172,0.7
1773308158.4801044,4,0.69,0.5387590951451886,5,1,33.76039605612168,4,0.4319479108320494,0.7
1773308158.6957963,4,0.37,0.30935423479002844,4,1,22.121484613502133,4,0.3521420469659484,0.7
1773308158.8995724,5,0.72,0.5907025205517322,5,2,31.552291912515418,4,0.5031689918450429,0.7
1773308159.1657388,5,0.66,0.4676397135575798,5,2,25.38356992046786,4,0.49317157115643734,0.7
1773308159.320501,3,0.28,0.09227087416182894,5,2,30.344087025180436,1,0.5014182594415725,0.7
1773308159.4894583,1,0.45,0.36409931276461494,5,1,26.571572012965103,4,0.4196725064475011,0.7
1773308159.6710582,2,0.31,0.1738032003506946,4,1,23.07836191160056,1,0.35407682211775615,0.7
1773308159.8684423,2,0.21,0.0345490358256709,5,2,19.169342332741948,2,0.4827384332266877,0.7
1773308160.0370128,2,0.79,0.6086369391975696,5,2,31.25967388647056,4,0.5029155902510619,0.7
1773308160.189091,1,0.22,0.08403714802836643,5,1,32.7024941904521,1,0.4301159898179592,0.7
1773308160.3826284,5,0.53,0.3872289706829005,4,2,16.72730388842335,2,0.4185213094459659,0.7
1773308160.5884173,4,0.58,0.43116492016828833,3,1,39.984302421770174,3,0.3223102618955263,0.7
1773308160.7955103,1,0.53,0.3729055143109993,4,1,31.671416237304772,3,0.3684926189144418,0.3
1773308160.967846,4,0.6,0.5393564513156232,5,2,32.0300031435286,3,0.5036562345416273,0.7
1773308161.121881,1,0.32,0.13000152116069935,3,1,18.525135512142263,4,0.2867302190083473,0.7
1773308161.3100383,4,0.54,0.4459077288866717,4,2,12.108237992698996,4,0.4106038118745083,0.7
1773308161.5173345,1,0.55,0.395024932082038,4,2,12.23651282753678,4,0.41109157585152545,0.7
1773308161.6754057,1,0.22,0.10275510431909579,4,1,16.77790884048518,1,0.3434907834313727,0.7
1773308161.866229,5,0.55,0.35460591423005855,5,1,13.936958969917285,4,0.39910753833582685,0.7
1773308162.020509,4,0.6,0.5165714890066485,4,1,29.602475025952916,1,0.3647128866760583,0.7
1773308162.1876287,2,0.71,0.6250718893443794,3,1,22.91090451547924,4,0.29356701735708235,0.7
1773308162.3516347,2,0.59,0.5037137030492124,4,2,26.969102305937863,2,0.4353367921795083,0.7
1773308162.5874763,1,0.34,0.1672896597118902,5,1,36.25742453731017,2,0.4362062374268134,0.7
1773308162.7574124,2,0.43,0.2780971520884705,5,2,12.623014526947216,1,0.47172192036051386,0.7
1773308162.956404,1,0.73,0.5863968504653705,5,1,19.128119797669083,4,0.40752641383568766,0.7
1773308163.1120145,5,0.39,0.2864344677002247,4,1,31.045017554034057,4,0.3672077408187391,0.7
1773308163.305778,2,0.33,0.18864407149255652,5,1,23.013050128709942,1,0.4139911852261334,0.7
1773308163.5324855,4,0.76,0.6888572532523695,4,2,33.556482140164135,3,0.4462476125939712,0.7
1773308163.7339725,2,0.6,0.48046083130335526,4,1,23.087946285786014,4,0.35401783673544496,0.7
1773308163.8901117,4,0.6,0.5289588459099358,5,1,26.455981925005354,4,0.41941298840174757,0.7
1773308164.0803297,3,0.57,0.4943372277841082,5,2,22.99393122918336,1,0.4886637011902771,0.7
1773308164.2766643,1,0.43,0.32469270196746614,5,1,30.851132719926735,3,0.42689243737435767,0.7
1773308164.4726157,4,0.58,0.43518687525054234,3,1,22.45287069632416,2,0.29307311022191285,0.7
1773308164.6774597,2,0.58,0.42993554355903574,3,1,13.105969313007714,4,0.2775185722423305,0.7
1773308164.8475142,5,0.64,0.5332704627246345,3,2,14.372122844239925,2,0.35443382099147236,0.7
1773308165.0623815,1,0.79,0.6382885927558886,5,1,19.45458628966758,1,0.4081070118153778,0.7
1773308165.2626772,5,0.34,0.23785301656634333,4,1,34.54338529912822,4,0.3730319702573318,0.7
1773308165.4319468,3,0.67,0.5612638000060411,5,2,11.988628090016121,3,0.4704703597166664,0.3
1773308165.6628234,4,0.71,0.6304867488697143,5,1,21.756088566760173,3,0.41161795724135325,0.7
1773308165.8394358,5,0.26,0.1483731387292615,5,1,35.20102468195856,1,0.4341706953456493,0.7
1773308166.0566032,4,0.64,0.5316759262469402,5,2,11.289559287777868,1,0.4693033904781852,0.7
1773308166.2729225,2,0.3,0.14976638926734215,3,2,11.160097080767525,4,0.3492762130495761,0.7
1773308166.4866464,4,0.2,0.015562865493619071,5,2,13.268160695190067,4,0.4729435682639288,0.7
1773308166.6766276,4,0.61,0.45059231423748336,5,2,20.616404513568508,2,0.4850780087752122,0.7
1773308166.9654973,5,0.59,0.5177410318635852,5,2,27.305126272683466,3,0.4958337091444196,0.7
